TaskID,OriginalRegion,NewRegion,OriginalStartHour,NewStartHour,EstimatedEnergySaving_CNY,Scenario,Iteration
4093,RegionE,RegionC,1241.0,1241.0,24137.405966666844,最低碳排放端点_联合协调,1
16362,RegionD,RegionD,1198.0,1204.0,24127.904802133617,最低碳排放端点_联合协调,1
34799,RegionE,RegionD,285.0,286.0,24123.265833333284,最低碳排放端点_联合协调,1
10388,RegionF,RegionB,425.0,424.0,24041.78884799992,最低碳排放端点_联合协调,1
9080,RegionD,RegionD,505.0,510.0,24036.573184000004,最低碳排放端点_联合协调,1
46587,RegionF,RegionD,1294.0,1294.0,23927.89016799976,最低碳排放端点_联合协调,1
2671,RegionE,RegionD,21.0,21.0,23917.32371734157,最低碳排放端点_联合协调,1
9311,RegionE,RegionD,1439.0,1439.0,23912.068166666388,最低碳排放端点_联合协调,1
8635,RegionD,RegionC,188.0,180.0,23889.84791039997,最低碳排放端点_联合协调,1
22840,RegionF,RegionB,713.0,713.0,23887.99801173369,最低碳排放端点_联合协调,1
35819,RegionF,RegionC,1265.0,1264.0,23870.860394666743,最低碳排放端点_联合协调,1
9588,RegionE,RegionD,2185.0,2185.0,23857.344,最低碳排放端点_联合协调,1
14531,RegionE,RegionD,1246.0,1246.0,23850.89280000019,最低碳排放端点_联合协调,1
32926,RegionF,RegionD,2137.0,2137.0,23849.380800000003,最低碳排放端点_联合协调,1
24294,RegionF,RegionD,648.0,648.0,23846.180400000005,最低碳排放端点_联合协调,1
2082,RegionF,RegionF,1531.0,1544.0,23807.36066559986,最低碳排放端点_联合协调,1
22086,RegionF,RegionC,1339.0,1339.0,23806.32434559978,最低碳排放端点_联合协调,1
44001,RegionE,RegionB,451.0,451.0,23795.89759999996,最低碳排放端点_联合协调,1
24761,RegionF,RegionF,1511.0,1516.0,23793.25696000001,最低碳排放端点_联合协调,1
43778,RegionE,RegionB,1818.0,1818.0,23785.558533333573,最低碳排放端点_联合协调,1
29416,RegionD,RegionF,1651.0,1641.0,23767.97695999959,最低碳排放端点_联合协调,1
4596,RegionD,RegionF,1554.0,1546.0,23743.627263999704,最低碳排放端点_联合协调,1
28022,RegionF,RegionB,1103.0,1103.0,23725.29672,最低碳排放端点_联合协调,1
42924,RegionF,RegionF,2035.0,2046.0,23709.55860906645,最低碳排放端点_联合协调,1
47940,RegionF,RegionD,1246.0,1246.0,23700.498666132928,最低碳排放端点_联合协调,1
38379,RegionE,RegionA,671.0,671.0,23697.8719999999,最低碳排放端点_联合协调,1
4555,RegionF,RegionB,2129.0,2129.0,23693.45988586686,最低碳排放端点_联合协调,1
35000,RegionE,RegionD,359.0,359.0,23682.88229999999,最低碳排放端点_联合协调,1
32528,RegionF,RegionA,1752.0,1752.0,23634.630404000512,最低碳排放端点_联合协调,1
26103,RegionF,RegionF,2326.0,2336.0,23617.926652800565,最低碳排放端点_联合协调,1
3585,RegionD,RegionF,497.0,491.0,23608.471961599986,最低碳排放端点_联合协调,1
10382,RegionE,RegionF,788.0,796.0,23590.63079999984,最低碳排放端点_联合协调,1
31168,RegionF,RegionD,1678.0,1678.0,23590.240856,最低碳排放端点_联合协调,1
20384,RegionE,RegionC,881.0,881.0,23578.09919999968,最低碳排放端点_联合协调,1
10496,RegionF,RegionD,22.0,22.0,23573.634336000006,最低碳排放端点_联合协调,1
19323,RegionF,RegionD,1678.0,1678.0,23563.26158560028,最低碳排放端点_联合协调,1
3184,RegionF,RegionF,1531.0,1544.0,23558.857022399912,最低碳排放端点_联合协调,1
16012,RegionE,RegionD,408.0,408.0,23557.284,最低碳排放端点_联合协调,1
27107,RegionD,RegionE,983.0,987.0,23554.119680000003,最低碳排放端点_联合协调,1
23124,RegionE,RegionD,598.0,598.0,23525.78400000008,最低碳排放端点_联合协调,1
19595,RegionF,RegionD,287.0,287.0,23516.112480000003,最低碳排放端点_联合协调,1
26890,RegionF,RegionE,71.0,77.0,23508.396434133338,最低碳排放端点_联合协调,1
12064,RegionE,RegionD,2157.0,2157.0,23493.53159999954,最低碳排放端点_联合协调,1
13226,RegionF,RegionD,1366.0,1356.0,23471.33532799977,最低碳排放端点_联合协调,1
46186,RegionE,RegionD,380.0,381.0,23465.89439999995,最低碳排放端点_联合协调,1
23713,RegionE,RegionD,1028.0,1029.0,23454.50333333354,最低碳排放端点_联合协调,1
22190,RegionE,RegionF,239.0,239.0,23443.96390000001,最低碳排放端点_联合协调,1
29263,RegionE,RegionD,1409.0,1404.0,23438.485,最低碳排放端点_联合协调,1
21438,RegionE,RegionD,911.0,913.0,23420.7199666666,最低碳排放端点_联合协调,1
6237,RegionE,RegionF,501.0,502.0,23384.526299999925,最低碳排放端点_联合协调,1
33939,RegionE,RegionC,476.0,476.0,23352.08266666676,最低碳排放端点_联合协调,1
46679,RegionD,RegionD,524.0,512.0,23332.32599040011,最低碳排放端点_联合协调,1
3231,RegionD,RegionD,506.0,510.0,23301.476352,最低碳排放端点_联合协调,1
43649,RegionE,RegionD,2350.0,2350.0,23295.98133333268,最低碳排放端点_联合协调,1
10094,RegionE,RegionD,1103.0,1103.0,23278.159999999883,最低碳排放端点_联合协调,1
47304,RegionE,RegionC,2249.0,2249.0,23276.622599998584,最低碳排放端点_联合协调,1
15493,RegionF,RegionD,1969.0,1969.0,23273.29872507344,最低碳排放端点_联合协调,1
45898,RegionF,RegionD,1055.0,1055.0,23208.28337759993,最低碳排放端点_联合协调,1
29578,RegionF,RegionD,1628.0,1629.0,23200.392511999544,最低碳排放端点_联合协调,1
40524,RegionE,RegionA,570.0,570.0,23191.60199999989,最低碳排放端点_联合协调,1
26842,RegionE,RegionC,1674.0,1674.0,23150.6399999998,最低碳排放端点_联合协调,1
27749,RegionF,RegionC,1673.0,1673.0,23150.03311733369,最低碳排放端点_联合协调,1
11934,RegionE,RegionD,1031.0,1031.0,23127.7236000004,最低碳排放端点_联合协调,1
26052,RegionF,RegionF,767.0,776.0,23111.26526666663,最低碳排放端点_联合协调,1
25208,RegionE,RegionB,1124.0,1124.0,23077.05939999952,最低碳排放端点_联合协调,1
8133,RegionE,RegionD,1268.0,1269.0,23062.73888639964,最低碳排放端点_联合协调,1
26885,RegionF,RegionD,1944.0,1944.0,23036.231296,最低碳排放端点_联合协调,1
6647,RegionF,RegionC,1581.0,1573.0,23030.151551999807,最低碳排放端点_联合协调,1
16839,RegionE,RegionD,1990.0,1990.0,23026.955000000267,最低碳排放端点_联合协调,1
35250,RegionF,RegionB,1002.0,1002.0,23025.00591839988,最低碳排放端点_联合协调,1
22342,RegionF,RegionD,1942.0,1942.0,22973.46687999965,最低碳排放端点_联合协调,1
32017,RegionE,RegionC,2300.0,2300.0,22961.5368000005,最低碳排放端点_联合协调,1
16066,RegionF,RegionD,1221.0,1223.0,22961.402692799955,最低碳排放端点_联合协调,1
19441,RegionF,RegionB,1722.0,1722.0,22938.382774399528,最低碳排放端点_联合协调,1
31623,RegionF,RegionA,67.0,67.0,22923.51930400003,最低碳排放端点_联合协调,1
36103,RegionE,RegionA,453.0,453.0,22922.905340159865,最低碳排放端点_联合协调,1
48165,RegionE,RegionC,2250.0,2248.0,22914.37893333323,最低碳排放端点_联合协调,1
42851,RegionE,RegionD,1941.0,1941.0,22896.15733333301,最低碳排放端点_联合协调,1
45849,RegionF,RegionF,909.0,918.0,22893.116519999792,最低碳排放端点_联合协调,1
27049,RegionF,RegionD,2084.0,2086.0,22869.42092773297,最低碳排放端点_联合协调,1
44223,RegionE,RegionF,1845.0,1853.0,22854.486666666344,最低碳排放端点_联合协调,1
21444,RegionF,RegionA,426.0,426.0,22846.247423999943,最低碳排放端点_联合协调,1
40786,RegionE,RegionD,2278.0,2278.0,22838.50186666724,最低碳排放端点_联合协调,1
43666,RegionF,RegionA,2256.0,2256.0,22805.0049359994,最低碳排放端点_联合协调,1
19424,RegionE,RegionD,1844.0,1845.0,22798.400400000315,最低碳排放端点_联合协调,1
15713,RegionE,RegionE,68.0,77.0,22780.26246666666,最低碳排放端点_联合协调,1
5096,RegionF,RegionA,19.0,19.0,22747.877796000004,最低碳排放端点_联合协调,1
38738,RegionD,RegionE,2400.0,2383.0,22722.03861333253,最低碳排放端点_联合协调,1
10098,RegionF,RegionD,1870.0,1870.0,22706.300332799663,最低碳排放端点_联合协调,1
43563,RegionE,RegionD,1989.0,1989.0,22700.233333332715,最低碳排放端点_联合协调,1
19315,RegionF,RegionF,2108.0,2119.0,22646.58351040063,最低碳排放端点_联合协调,1
32505,RegionE,RegionB,1794.0,1794.0,22626.27733333328,最低碳排放端点_联合协调,1
37006,RegionE,RegionC,115.0,112.0,22622.14933333336,最低碳排放端点_联合协调,1
20402,RegionF,RegionD,2371.0,2373.0,22616.14909493303,最低碳排放端点_联合协调,1
33468,RegionF,RegionC,2080.0,2080.0,22615.55476879979,最低碳排放端点_联合协调,1
9228,RegionE,RegionC,739.0,739.0,22590.106900000206,最低碳排放端点_联合协调,1
29112,RegionD,RegionD,141.0,152.0,22555.948544000035,最低碳排放端点_联合协调,1
10399,RegionF,RegionD,1174.0,1174.0,22539.91285760021,最低碳排放端点_联合协调,1
48491,RegionF,RegionD,1051.0,1053.0,22519.505752533627,最低碳排放端点_联合协调,1
38821,RegionF,RegionD,1964.0,1966.0,22512.08268936217,最低碳排放端点_联合协调,1
68,RegionE,RegionD,1029.0,1029.0,22496.784533333488,最低碳排放端点_联合协调,1
34399,RegionF,RegionD,1511.0,1511.0,22495.442944,最低碳排放端点_联合协调,1
18499,RegionF,RegionD,217.0,217.0,22495.214479466707,最低碳排放端点_联合协调,1
43403,RegionE,RegionD,42.0,52.0,22488.947066666675,最低碳排放端点_联合协调,1
32517,RegionE,RegionD,24.0,24.0,22486.670531068405,最低碳排放端点_联合协调,1
21754,RegionD,RegionF,1652.0,1641.0,22485.52960000029,最低碳排放端点_联合协调,1
22704,RegionE,RegionD,1367.0,1367.0,22477.796000000253,最低碳排放端点_联合协调,1
48791,RegionF,RegionD,2254.0,2254.0,22460.848550400307,最低碳排放端点_联合协调,1
15745,RegionE,RegionF,1505.0,1516.0,22437.21599999979,最低碳排放端点_联合协调,1
49334,RegionD,RegionB,1652.0,1640.0,22430.7302399996,最低碳排放端点_联合协调,1
4004,RegionE,RegionD,42.0,52.0,22428.739199999985,最低碳排放端点_联合协调,1
43572,RegionD,RegionD,313.0,318.0,22422.546432000003,最低碳排放端点_联合协调,1
40810,RegionD,RegionF,1196.0,1187.0,22408.302933333503,最低碳排放端点_联合协调,1
49979,RegionE,RegionC,2250.0,2246.0,22367.089500001184,最低碳排放端点_联合协调,1
30082,RegionF,RegionC,1457.0,1457.0,22333.52979733289,最低碳排放端点_联合协调,1
28521,RegionF,RegionC,1438.0,1438.0,22330.838989066604,最低碳排放端点_联合协调,1
36495,RegionF,RegionD,1605.0,1605.0,22322.135560532817,最低碳排放端点_联合协调,1
13067,RegionE,RegionD,403.0,405.0,22304.543999999936,最低碳排放端点_联合协调,1
49381,RegionF,RegionD,861.0,861.0,22292.36486400009,最低碳排放端点_联合协调,1
21615,RegionD,RegionD,1554.0,1546.0,22259.65055999972,最低碳排放端点_联合协调,1
30263,RegionE,RegionF,1317.0,1328.0,22254.606533333223,最低碳排放端点_联合协调,1
46871,RegionE,RegionC,281.0,280.0,22254.267933333194,最低碳排放端点_联合协调,1
30295,RegionF,RegionD,2084.0,2086.0,22213.288906667243,最低碳排放端点_联合协调,1
22110,RegionF,RegionD,1582.0,1582.0,22203.712768,最低碳排放端点_联合协调,1
33226,RegionE,RegionD,913.0,913.0,22199.744,最低碳排放端点_联合协调,1
7858,RegionE,RegionB,621.0,621.0,22164.162933333475,最低碳排放端点_联合协调,1
35892,RegionE,RegionD,333.0,333.0,22160.62431480201,最低碳排放端点_联合协调,1
37449,RegionE,RegionD,1511.0,1511.0,22133.32110000016,最低碳排放端点_联合协调,1
16509,RegionF,RegionC,1672.0,1672.0,22129.1971266663,最低碳排放端点_联合协调,1
47415,RegionF,RegionE,1986.0,1998.0,22121.117759199817,最低碳排放端点_联合协调,1
41252,RegionF,RegionD,2228.0,2229.0,22050.4544512008,最低碳排放端点_联合协调,1
29722,RegionF,RegionB,2057.0,2057.0,22046.353333334104,最低碳排放端点_联合协调,1
943,RegionF,RegionB,425.0,424.0,22035.84213599996,最低碳排放端点_联合协调,1
43761,RegionF,RegionD,2132.0,2133.0,22034.78600400099,最低碳排放端点_联合协调,1
6224,RegionF,RegionD,20.0,21.0,22022.019557600008,最低碳排放端点_联合协调,1
33584,RegionE,RegionA,1654.0,1654.0,22021.032000000243,最低碳排放端点_联合协调,1
6608,RegionE,RegionD,41.0,52.0,22005.32083333334,最低碳排放端点_联合协调,1
46070,RegionE,RegionD,1796.0,1797.0,21992.98919999969,最低碳排放端点_联合协调,1
11761,RegionF,RegionB,1344.0,1344.0,21991.685760000004,最低碳排放端点_联合协调,1
44766,RegionF,RegionD,1369.0,1369.0,21986.132303999995,最低碳排放端点_联合协调,1
21613,RegionE,RegionA,1173.0,1173.0,21984.05740000013,最低碳排放端点_联合协调,1
14639,RegionE,RegionD,936.0,936.0,21971.096,最低碳排放端点_联合协调,1
44793,RegionE,RegionD,525.0,530.0,21944.42293333316,最低碳排放端点_联合协调,1
6622,RegionD,RegionD,314.0,318.0,21926.05184,最低碳排放端点_联合协调,1
29314,RegionD,RegionA,1463.0,1463.0,21925.097472,最低碳排放端点_联合协调,1
37980,RegionF,RegionD,889.0,889.0,21921.637640000223,最低碳排放端点_联合协调,1
24540,RegionE,RegionC,1482.0,1482.0,21908.347999999885,最低碳排放端点_联合协调,1
392,RegionD,RegionD,41.0,52.0,21907.08244479999,最低碳排放端点_联合协调,1
46159,RegionF,RegionB,2273.0,2270.0,21890.19955199953,最低碳排放端点_联合协调,1
27949,RegionE,RegionB,1437.0,1427.0,21881.359500000253,最低碳排放端点_联合协调,1
35388,RegionE,RegionA,1416.0,1416.0,21876.96,最低碳排放端点_联合协调,1
46120,RegionF,RegionC,1055.0,1055.0,21870.41925120036,最低碳排放端点_联合协调,1
6403,RegionF,RegionD,817.0,817.0,21860.8909999998,最低碳排放端点_联合协调,1
35321,RegionF,RegionF,1582.0,1588.0,21845.995762666786,最低碳排放端点_联合协调,1
4086,RegionE,RegionA,72.0,72.0,21842.72000000002,最低碳排放端点_联合协调,1
33895,RegionD,RegionD,1769.0,1763.0,21841.617988266604,最低碳排放端点_联合协调,1
26699,RegionE,RegionD,305.0,318.0,21820.7875,最低碳排放端点_联合协调,1
28051,RegionF,RegionD,767.0,766.0,21808.6923066668,最低碳排放端点_联合协调,1
48686,RegionE,RegionD,2231.0,2231.0,21800.34000000048,最低碳排放端点_联合协调,1
30499,RegionF,RegionD,862.0,862.0,21797.97774,最低碳排放端点_联合协调,1
40500,RegionE,RegionD,1608.0,1608.0,21786.576,最低碳排放端点_联合协调,1
48674,RegionE,RegionD,384.0,384.0,21786.51200000001,最低碳排放端点_联合协调,1
22652,RegionF,RegionD,454.0,454.0,21766.406860800056,最低碳排放端点_联合协调,1
27725,RegionF,RegionD,69.0,69.0,21763.32675519998,最低碳排放端点_联合协调,1
32764,RegionE,RegionD,406.0,406.0,21752.09839999998,最低碳排放端点_联合协调,1
2591,RegionE,RegionC,665.0,660.0,21735.351,最低碳排放端点_联合协调,1
45163,RegionF,RegionB,210.0,210.0,21725.31138800001,最低碳排放端点_联合协调,1
23347,RegionF,RegionD,933.0,933.0,21721.69148159989,最低碳排放端点_联合协调,1
23391,RegionF,RegionB,953.0,948.0,21713.81382400004,最低碳排放端点_联合协调,1
32476,RegionF,RegionB,1200.0,1200.0,21684.36608,最低碳排放端点_联合协调,1
26035,RegionF,RegionC,1697.0,1695.0,21679.07779999977,最低碳排放端点_联合协调,1
2893,RegionF,RegionD,1795.0,1797.0,21677.699088,最低碳排放端点_联合协调,1
19122,RegionE,RegionD,1103.0,1103.0,21663.65250000014,最低碳排放端点_联合协调,1
15796,RegionF,RegionD,187.0,195.0,21653.59645226669,最低碳排放端点_联合协调,1
25703,RegionE,RegionC,1289.0,1289.0,21652.38533333317,最低碳排放端点_联合协调,1
17135,RegionE,RegionD,1845.0,1845.0,21651.164999999623,最低碳排放端点_联合协调,1
40294,RegionF,RegionF,791.0,796.0,21625.66607040012,最低碳排放端点_联合协调,1
28987,RegionF,RegionD,480.0,480.0,21619.534916800112,最低碳排放端点_联合协调,1
10925,RegionF,RegionF,1582.0,1588.0,21613.673815999555,最低碳排放端点_联合协调,1
5598,RegionF,RegionF,815.0,823.0,21600.663935999823,最低碳排放端点_联合协调,1
37216,RegionE,RegionD,45.0,52.0,21591.518000000007,最低碳排放端点_联合协调,1
16790,RegionF,RegionD,263.0,263.0,21588.7335828469,最低碳排放端点_联合协调,1
47909,RegionE,RegionD,2182.0,2182.0,21580.44279999977,最低碳排放端点_联合协调,1
13570,RegionF,RegionF,1321.0,1328.0,21564.547168000005,最低碳排放端点_联合协调,1
24686,RegionF,RegionF,715.0,725.0,21551.82197119982,最低碳排放端点_联合协调,1
32430,RegionF,RegionB,1557.0,1557.0,21542.464204800068,最低碳排放端点_联合协调,1
13413,RegionE,RegionD,306.0,318.0,21538.335466666565,最低碳排放端点_联合协调,1
21953,RegionE,RegionD,358.0,358.0,21530.668266666748,最低碳排放端点_联合协调,1
43827,RegionD,RegionD,1769.0,1764.0,21526.66316800037,最低碳排放端点_联合协调,1
45690,RegionF,RegionF,913.0,917.0,21522.5376,最低碳排放端点_联合协调,1
48346,RegionE,RegionC,258.0,258.0,21520.931466666643,最低碳排放端点_联合协调,1
26,RegionD,RegionB,1200.0,1200.0,21511.970816,最低碳排放端点_联合协调,1
9426,RegionE,RegionC,453.0,454.0,21499.50287519999,最低碳排放端点_联合协调,1
10261,RegionF,RegionC,137.0,133.0,21490.779641333284,最低碳排放端点_联合协调,1
44667,RegionF,RegionD,1871.0,1871.0,21463.87457279989,最低碳排放端点_联合协调,1
7648,RegionF,RegionB,1339.0,1339.0,21462.57084159985,最低碳排放端点_联合协调,1
32260,RegionD,RegionD,908.0,897.0,21422.4273407998,最低碳排放端点_联合协调,1
38171,RegionF,RegionD,1508.0,1509.0,21408.64399999948,最低碳排放端点_联合协调,1
3207,RegionF,RegionA,2203.0,2203.0,21405.802349600566,最低碳排放端点_联合协调,1
38700,RegionF,RegionD,2158.0,2158.0,21391.685435999403,最低碳排放端点_联合协调,1
